"Code","Name","Alternative code","Formulation","Alternative name","Alternative formulation","Really equivalent?"
20100000754,A+E Microporous tape 5cm,20100000533,,Micropore tape 5cm,,Y
20100000754,A+E Microporous tape 5cm,20100000538,,Clinipore tape 5cm,,Y
20100000754,A+E Microporous tape 5cm,20100000543,,Scanpor tape 5cm,,Y
20100000754,A+E Microporous tape 5cm,20100000563,,Leukopor tape 5cm,,Y
20100000754,A+E Microporous tape 5cm,20100000732,,Transpore tape 5cm,,Y
20100000754,A+E Microporous tape 5cm,20100000762,,Empore tape 5cm,,Y
20100000760,Empore tape 1.25cm,20100000551,,Permeable non-woven synthetic adhesive tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000525,,Leukofix tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000529,,Blue Dot Silk tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000531,,Micropore tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000536,,Clinipore tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000541,,Scanpor tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000546,,Mediplast tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000561,,Leukopor tape 1.25cm,,Y
20100000760,Empore tape 1.25cm,20100000752,,A+E Microporous tape 1.25cm,,Y
20100000761,Empore tape 2.5cm,20100000552,,Permeable non-woven synthetic adhesive tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000526,,Leukofix tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000528,,Blue Dot Microporous tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000530,,Blue Dot Silk tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000532,,Micropore tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000537,,Clinipore tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000542,,Scanpor tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000547,,Mediplast tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000562,,Leukopor tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000751,,A+E Medical Securing tape 2.5cm,,Y
20100000761,Empore tape 2.5cm,20100000753,,A+E Microporous tape 2.5cm,,Y
20100000762,Empore tape 5cm,20100000553,,Permeable non-woven synthetic adhesive tape 5cm,,Y
20100000762,Empore tape 5cm,20100000527,,Leukofix tape 5cm,,Y
20100000762,Empore tape 5cm,20100000533,,Micropore tape 5cm,,Y
20100000762,Empore tape 5cm,20100000538,,Clinipore tape 5cm,,Y
20100000762,Empore tape 5cm,20100000543,,Scanpor tape 5cm,,Y
20100000762,Empore tape 5cm,20100000563,,Leukopor tape 5cm,,Y
20100000762,Empore tape 5cm,20100000732,,Transpore tape 5cm,,Y
20100000762,Empore tape 5cm,20100000754,,A+E Microporous tape 5cm,,Y
21012600113,Otinova ear spray,1201010C0AAABAB,,Burow's Solution BP (Aluminium acetate 13%) ear drops,,Y
21120000001,Rossmax peak flow meter low range,21120000121,,Peak flow meter low range,,Y
21120000001,Rossmax peak flow meter low range,21120000131,,Mini-Wright peak flow meter low range,,Y
21120000001,Rossmax peak flow meter low range,21120000137,,nSpire Pocket Peak peak flow meter low range,,Y
21120000001,Rossmax peak flow meter low range,21120000162,,Medi peak flow meter low range,,Y
21120000001,Rossmax peak flow meter low range,21120000164,,Easy peak flow meter low range,,Y
21120000002,Rossmax peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000002,Rossmax peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000120,Peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000121,Peak flow meter low range,21120000001,,Rossmax peak flow meter low range,,Y
21120000121,Peak flow meter low range,21120000131,,Mini-Wright peak flow meter low range,,Y
21120000121,Peak flow meter low range,21120000137,,nSpire Pocket Peak peak flow meter low range,,Y
21120000121,Peak flow meter low range,21120000162,,Medi peak flow meter low range,,Y
21120000121,Peak flow meter low range,21120000164,,Easy peak flow meter low range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000130,Mini-Wright peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000131,Mini-Wright peak flow meter low range,21120000121,,Peak flow meter low range,,Y
21120000131,Mini-Wright peak flow meter low range,21120000001,,Rossmax peak flow meter low range,,Y
21120000131,Mini-Wright peak flow meter low range,21120000137,,nSpire Pocket Peak peak flow meter low range,,Y
21120000131,Mini-Wright peak flow meter low range,21120000162,,Medi peak flow meter low range,,Y
21120000131,Mini-Wright peak flow meter low range,21120000164,,Easy peak flow meter low range,,Y
21120000132,AirZone peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000132,AirZone peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000135,nSpire PiKo-1 peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000136,nSpire Pocket Peak peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000137,nSpire Pocket Peak peak flow meter low range,21120000121,,Peak flow meter low range,,Y
21120000137,nSpire Pocket Peak peak flow meter low range,21120000001,,Rossmax peak flow meter low range,,Y
21120000137,nSpire Pocket Peak peak flow meter low range,21120000131,,Mini-Wright peak flow meter low range,,Y
21120000137,nSpire Pocket Peak peak flow meter low range,21120000162,,Medi peak flow meter low range,,Y
21120000137,nSpire Pocket Peak peak flow meter low range,21120000164,,Easy peak flow meter low range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000140,MicroPeak peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000145,Vitalograph peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000146,Vitalograph Child peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000155,,Fyne Dynamics Pinnacle peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
21120000149,Vitalograph myPEF peak flow meter standard range,21120000163,,Easy peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000120,,Peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000002,,Rossmax peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000130,,Mini-Wright peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000132,,AirZone peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000135,,nSpire PiKo-1 peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000136,,nSpire Pocket Peak peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000140,,MicroPeak peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000145,,Vitalograph peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000146,,Vitalograph Child peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000149,,Vitalograph myPEF peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000160,,Philips Respironics PersonalBest peak flow meter standard range,,Y
21120000155,Fyne Dynamics Pinnacle peak flow meter standard range,21120000161,,Medi peak flow meter standard range,,Y
